Surf Spot,Date,SST (°C)
Dalawella,2024-09-08,2906.766666666667
Dalawella,2024-09-09,2906.766666666667
Dalawella,2024-09-10,2906.766666666667
Dalawella,2024-09-11,2906.766666666667
Dalawella,2024-09-12,2906.766666666667
Dalawella,2024-09-13,2906.766666666667
Dalawella,2024-09-14,2906.766666666667
Dalawella,2024-09-15,2906.766666666667
Dalawella,2024-09-16,2906.766666666667
Dalawella,2024-09-17,2906.766666666667
Dalawella,2024-09-18,2906.766666666667
Dalawella,2024-09-19,2906.766666666667
Dalawella,2024-09-20,2906.766666666667
Dalawella,2024-09-21,2906.766666666667
Dalawella,2024-09-22,2906.766666666667
Dalawella,2024-09-23,2906.766666666667
Dalawella,2024-09-24,2906.766666666667
Dalawella,2024-09-25,2906.766666666667
Dalawella,2024-09-26,2906.766666666667
Dalawella,2024-09-27,2906.766666666667
Dalawella,2024-09-28,2906.766666666667
Dalawella,2024-09-29,2906.766666666667
Dalawella,2024-09-30,2906.766666666667
Dalawella,2024-10-01,2881.7096774193546
Dalawella,2024-10-02,2881.7096774193546
Dalawella,2024-10-03,2881.7096774193546
Dalawella,2024-10-04,2881.7096774193546
Dalawella,2024-10-05,2881.7096774193546
Dalawella,2024-10-06,2881.7096774193546
Dalawella,2024-10-07,2881.7096774193546
Dalawella,2024-10-08,2881.7096774193546
Dalawella,2024-10-09,2881.7096774193546
Dalawella,2024-10-10,2881.7096774193546
Dalawella,2024-10-11,2881.7096774193546
Dalawella,2024-10-12,2881.7096774193546
Dalawella,2024-10-13,2881.7096774193546
Dalawella,2024-10-14,2881.7096774193546
Dalawella,2024-10-15,2881.7096774193546
Dalawella,2024-10-16,2881.7096774193546
Dalawella,2024-10-17,2881.7096774193546
Dalawella,2024-10-18,2881.7096774193546
Dalawella,2024-10-19,2881.7096774193546
Dalawella,2024-10-20,2881.7096774193546
Dalawella,2024-10-21,2881.7096774193546
Dalawella,2024-10-22,2881.7096774193546
Dalawella,2024-10-23,2881.7096774193546
Dalawella,2024-10-24,2881.7096774193546
Dalawella,2024-10-25,2881.7096774193546
Dalawella,2024-10-26,2881.7096774193546
Dalawella,2024-10-27,2881.7096774193546
Dalawella,2024-10-28,2881.7096774193546
Dalawella,2024-10-29,2881.7096774193546
Dalawella,2024-10-30,2881.7096774193546
Dalawella,2024-10-31,2881.7096774193546
Dalawella,2024-11-01,2970.5
Dalawella,2024-11-02,2970.5
Dalawella,2024-11-03,2970.5
Dalawella,2024-11-04,2970.5
Dalawella,2024-11-05,2970.5
Dalawella,2024-11-06,2970.5
Dalawella,2024-11-07,2970.5
Dalawella,2024-11-08,2970.5
Dalawella,2024-11-09,2970.5
Dalawella,2024-11-10,2970.5
Dalawella,2024-11-11,2970.5
Dalawella,2024-11-12,2970.5
Dalawella,2024-11-13,2970.5
Dalawella,2024-11-14,2970.5
Dalawella,2024-11-15,2970.5
Dalawella,2024-11-16,2970.5
Dalawella,2024-11-17,2970.5
Dalawella,2024-11-18,2970.5
Dalawella,2024-11-19,2970.5
Dalawella,2024-11-20,2970.5
Dalawella,2024-11-21,2970.5
Dalawella,2024-11-22,2970.5
Dalawella,2024-11-23,2970.5
Dalawella,2024-11-24,2970.5
Dalawella,2024-11-25,2970.5
Dalawella,2024-11-26,2970.5
Dalawella,2024-11-27,2970.5
Dalawella,2024-11-28,2970.5
Dalawella,2024-11-29,2970.5
Dalawella,2024-11-30,2970.5
Dalawella,2024-12-01,2891.633333333333
Dalawella,2024-12-02,2891.633333333333
Dalawella,2024-12-03,2891.633333333333
Dalawella,2024-12-04,2891.633333333333
Dalawella,2024-12-05,2891.633333333333
Dalawella,2024-12-06,2891.633333333333
Dalawella,2024-12-07,2891.633333333333
Dalawella,2024-12-08,2891.633333333333
Dalawella,2024-12-09,2891.633333333333
Dalawella,2024-12-10,2891.633333333333
Dalawella,2024-12-11,2891.633333333333
Dalawella,2024-12-12,2891.633333333333
Dalawella,2024-12-13,2891.633333333333
Dalawella,2024-12-14,2891.633333333333
Dalawella,2024-12-15,2891.633333333333
Dalawella,2024-12-16,2891.633333333333
Dalawella,2024-12-17,2891.633333333333
Dalawella,2024-12-18,2891.633333333333
Dalawella,2024-12-19,2891.633333333333
Dalawella,2024-12-20,2891.633333333333
Dalawella,2024-12-21,2891.633333333333
Dalawella,2024-12-22,2891.633333333333
Dalawella,2024-12-23,2891.633333333333
Dalawella,2024-12-24,2891.633333333333
Dalawella,2024-12-25,2891.633333333333
Dalawella,2024-12-26,2891.633333333333
Dalawella,2024-12-27,2891.633333333333
Dalawella,2024-12-28,2891.633333333333
Dalawella,2024-12-29,2891.633333333333
Dalawella,2024-12-30,2891.633333333333
Dalawella,2024-12-31,2891.633333333333
Devils rock,2024-01-01,2837.4193548387098
Devils rock,2024-01-02,2837.4193548387098
Devils rock,2024-01-03,2837.4193548387098
Devils rock,2024-01-04,2837.4193548387098
Devils rock,2024-01-05,2837.4193548387098
Devils rock,2024-01-06,2837.4193548387098
Devils rock,2024-01-07,2837.4193548387098
Devils rock,2024-01-08,2837.4193548387098
Devils rock,2024-01-09,2837.4193548387098
Devils rock,2024-01-10,2837.4193548387098
Devils rock,2024-01-11,2837.4193548387098
Devils rock,2024-01-12,2837.4193548387098
Devils rock,2024-01-13,2837.4193548387098
Devils rock,2024-01-14,2837.4193548387098
Devils rock,2024-01-15,2837.4193548387098
Devils rock,2024-01-16,2837.4193548387098
Devils rock,2024-01-17,2837.4193548387098
Devils rock,2024-01-18,2837.4193548387098
Devils rock,2024-01-19,2837.4193548387098
Devils rock,2024-01-20,2837.4193548387098
Devils rock,2024-01-21,2837.4193548387098
Devils rock,2024-01-22,2837.4193548387098
Devils rock,2024-01-23,2837.4193548387098
Devils rock,2024-01-24,2837.4193548387098
Devils rock,2024-01-25,2837.4193548387098
Devils rock,2024-01-26,2837.4193548387098
Devils rock,2024-01-27,2837.4193548387098
Devils rock,2024-01-28,2837.4193548387098
Devils rock,2024-01-29,2837.4193548387098
Devils rock,2024-01-30,2837.4193548387098
Devils rock,2024-01-31,2837.4193548387098
Devils rock,2024-02-01,2891.206896551724
Devils rock,2024-02-02,2891.206896551724
Devils rock,2024-02-03,2891.206896551724
Devils rock,2024-02-04,2891.206896551724
Devils rock,2024-02-05,2891.206896551724
Devils rock,2024-02-06,2891.206896551724
Devils rock,2024-02-07,2891.206896551724
Devils rock,2024-02-08,2891.206896551724
Devils rock,2024-02-09,2891.206896551724
Devils rock,2024-02-10,2891.206896551724
Devils rock,2024-02-11,2891.206896551724
Devils rock,2024-02-12,2891.206896551724
Devils rock,2024-02-13,2891.206896551724
Devils rock,2024-02-14,2891.206896551724
Devils rock,2024-02-15,2891.206896551724
Devils rock,2024-02-16,2891.206896551724
Devils rock,2024-02-17,2891.206896551724
Devils rock,2024-02-18,2891.206896551724
Devils rock,2024-02-19,2891.206896551724
Devils rock,2024-02-20,2891.206896551724
Devils rock,2024-02-21,2891.206896551724
Devils rock,2024-02-22,2891.206896551724
Devils rock,2024-02-23,2891.206896551724
Devils rock,2024-02-24,2891.206896551724
Devils rock,2024-02-25,2891.206896551724
Devils rock,2024-02-26,2891.206896551724
Devils rock,2024-02-27,2891.206896551724
Devils rock,2024-02-28,2891.206896551724
Devils rock,2024-02-29,2891.206896551724
Devils rock,2024-03-01,2950.935483870968
Devils rock,2024-03-02,2950.935483870968
Devils rock,2024-03-03,2950.935483870968
Devils rock,2024-03-04,2950.935483870968
Devils rock,2024-03-05,2950.935483870968
Devils rock,2024-03-06,2950.935483870968
Devils rock,2024-03-07,2950.935483870968
Devils rock,2024-03-08,2950.935483870968
Devils rock,2024-03-09,2950.935483870968
Devils rock,2024-03-10,2950.935483870968
Devils rock,2024-03-11,2950.935483870968
Devils rock,2024-03-12,2950.935483870968
Devils rock,2024-03-13,2950.935483870968
Devils rock,2024-03-14,2950.935483870968
Devils rock,2024-03-15,2950.935483870968
Devils rock,2024-03-16,2950.935483870968
Devils rock,2024-03-17,2950.935483870968
Devils rock,2024-03-18,2950.935483870968
Devils rock,2024-03-19,2950.935483870968
Devils rock,2024-03-20,2950.935483870968
Devils rock,2024-03-21,2950.935483870968
Devils rock,2024-03-22,2950.935483870968
Devils rock,2024-03-23,2950.935483870968
Devils rock,2024-03-24,2950.935483870968
Devils rock,2024-03-25,2950.935483870968
Devils rock,2024-03-26,2950.935483870968
Devils rock,2024-03-27,2950.935483870968
Devils rock,2024-03-28,2950.935483870968
Devils rock,2024-03-29,2950.935483870968
Devils rock,2024-03-30,2950.935483870968
Devils rock,2024-03-31,2950.935483870968
Devils rock,2024-04-01,3048.8
Devils rock,2024-04-02,3048.8
Devils rock,2024-04-03,3048.8
Devils rock,2024-04-04,3048.8
Devils rock,2024-04-05,3048.8
Devils rock,2024-04-06,3048.8
Devils rock,2024-04-07,3048.8
Devils rock,2024-04-08,3048.8
Devils rock,2024-04-09,3048.8
Devils rock,2024-04-10,3048.8
Devils rock,2024-04-11,3048.8
Devils rock,2024-04-12,3048.8
Devils rock,2024-04-13,3048.8
Devils rock,2024-04-14,3048.8
Devils rock,2024-04-15,3048.8
Devils rock,2024-04-16,3048.8
Devils rock,2024-04-17,3048.8
Devils rock,2024-04-18,3048.8
Devils rock,2024-04-19,3048.8
Devils rock,2024-04-20,3048.8
Devils rock,2024-04-21,3048.8
Devils rock,2024-04-22,3048.8
Devils rock,2024-04-23,3048.8
Devils rock,2024-04-24,3048.8
Devils rock,2024-04-25,3048.8
Devils rock,2024-04-26,3048.8
Devils rock,2024-04-27,3048.8
Devils rock,2024-04-28,3048.8
Devils rock,2024-04-29,3048.8
Devils rock,2024-04-30,3048.8
Devils rock,2024-05-01,2948.516129032258
Devils rock,2024-05-02,2948.516129032258
Devils rock,2024-05-03,2948.516129032258
Devils rock,2024-05-04,2948.516129032258
Devils rock,2024-05-05,2948.516129032258
Devils rock,2024-05-06,2948.516129032258
Devils rock,2024-05-07,2948.516129032258
Devils rock,2024-05-08,2948.516129032258
Devils rock,2024-05-09,2948.516129032258
Devils rock,2024-05-10,2948.516129032258
Devils rock,2024-05-11,2948.516129032258
Devils rock,2024-05-12,2948.516129032258
Devils rock,2024-05-13,2948.516129032258
Devils rock,2024-05-14,2948.516129032258
Devils rock,2024-05-15,2948.516129032258
Devils rock,2024-05-16,2948.516129032258
Devils rock,2024-05-17,2948.516129032258
Devils rock,2024-05-18,2948.516129032258
Devils rock,2024-05-19,2948.516129032258
Devils rock,2024-05-20,2948.516129032258
Devils rock,2024-05-21,2948.516129032258
Devils rock,2024-05-22,2948.516129032258
Devils rock,2024-05-23,2948.516129032258
Devils rock,2024-05-24,2948.516129032258
Devils rock,2024-05-25,2948.516129032258
Devils rock,2024-05-26,2948.516129032258
Devils rock,2024-05-27,2948.516129032258
Devils rock,2024-05-28,2948.516129032258
Devils rock,2024-05-29,2948.516129032258
Devils rock,2024-05-30,2948.516129032258
Devils rock,2024-05-31,2948.516129032258
Devils rock,2024-06-01,2899.5333333333333
Devils rock,2024-06-02,2899.5333333333333
Devils rock,2024-06-03,2899.5333333333333
Devils rock,2024-06-04,2899.5333333333333
Devils rock,2024-06-05,2899.5333333333333
Devils rock,2024-06-06,2899.5333333333333
Devils rock,2024-06-07,2899.5333333333333
Devils rock,2024-06-08,2899.5333333333333
Devils rock,2024-06-09,2899.5333333333333
Devils rock,2024-06-10,2899.5333333333333
Devils rock,2024-06-11,2899.5333333333333
Devils rock,2024-06-12,2899.5333333333333
Devils rock,2024-06-13,2899.5333333333333
Devils rock,2024-06-14,2899.5333333333333
Devils rock,2024-06-15,2899.5333333333333
Devils rock,2024-06-16,2899.5333333333333
Devils rock,2024-06-17,2899.5333333333333
Devils rock,2024-06-18,2899.5333333333333
Devils rock,2024-06-19,2899.5333333333333
Devils rock,2024-06-20,2899.5333333333333
Devils rock,2024-06-21,2899.5333333333333
Devils rock,2024-06-22,2899.5333333333333
Devils rock,2024-06-23,2899.5333333333333
Devils rock,2024-06-24,2899.5333333333333
Devils rock,2024-06-25,2899.5333333333333
Devils rock,2024-06-26,2899.5333333333333
Devils rock,2024-06-27,2899.5333333333333
Devils rock,2024-06-28,2899.5333333333333
Devils rock,2024-06-29,2899.5333333333333
Devils rock,2024-06-30,2899.5333333333333
Devils rock,2024-07-01,2881.2258064516127
Devils rock,2024-07-02,2881.2258064516127
Devils rock,2024-07-03,2881.2258064516127
Devils rock,2024-07-04,2881.2258064516127
Devils rock,2024-07-05,2881.2258064516127
Devils rock,2024-07-06,2881.2258064516127
Devils rock,2024-07-07,2881.2258064516127
Devils rock,2024-07-08,2881.2258064516127
Devils rock,2024-07-09,2881.2258064516127
Devils rock,2024-07-10,2881.2258064516127
Devils rock,2024-07-11,2881.2258064516127
Devils rock,2024-07-12,2881.2258064516127
Devils rock,2024-07-13,2881.2258064516127
Devils rock,2024-07-14,2881.2258064516127
Devils rock,2024-07-15,2881.2258064516127
Devils rock,2024-07-16,2881.2258064516127
Devils rock,2024-07-17,2881.2258064516127
Devils rock,2024-07-18,2881.2258064516127
Devils rock,2024-07-19,2881.2258064516127
Devils rock,2024-07-20,2881.2258064516127
Devils rock,2024-07-21,2881.2258064516127
Devils rock,2024-07-22,2881.2258064516127
Devils rock,2024-07-23,2881.2258064516127
Devils rock,2024-07-24,2881.2258064516127
Devils rock,2024-07-25,2881.2258064516127
Devils rock,2024-07-26,2881.2258064516127
Devils rock,2024-07-27,2881.2258064516127
Devils rock,2024-07-28,2881.2258064516127
Devils rock,2024-07-29,2881.2258064516127
Devils rock,2024-07-30,2881.2258064516127
Devils rock,2024-07-31,2881.2258064516127
Devils rock,2024-08-01,2874.967741935484
Devils rock,2024-08-02,2874.967741935484
Devils rock,2024-08-03,2874.967741935484
Devils rock,2024-08-04,2874.967741935484
Devils rock,2024-08-05,2874.967741935484
Devils rock,2024-08-06,2874.967741935484
Devils rock,2024-08-07,2874.967741935484
Devils rock,2024-08-08,2874.967741935484
Devils rock,2024-08-09,2874.967741935484
Devils rock,2024-08-10,2874.967741935484
Devils rock,2024-08-11,2874.967741935484
Devils rock,2024-08-12,2874.967741935484
Devils rock,2024-08-13,2874.967741935484
Devils rock,2024-08-14,2874.967741935484
Devils rock,2024-08-15,2874.967741935484
Devils rock,2024-08-16,2874.967741935484
Devils rock,2024-08-17,2874.967741935484
Devils rock,2024-08-18,2874.967741935484
Devils rock,2024-08-19,2874.967741935484
Devils rock,2024-08-20,2874.967741935484
Devils rock,2024-08-21,2874.967741935484
Devils rock,2024-08-22,2874.967741935484
Devils rock,2024-08-23,2874.967741935484
Devils rock,2024-08-24,2874.967741935484
Devils rock,2024-08-25,2874.967741935484
Devils rock,2024-08-26,2874.967741935484
Devils rock,2024-08-27,2874.967741935484
Devils rock,2024-08-28,2874.967741935484
Devils rock,2024-08-29,2874.967741935484
Devils rock,2024-08-30,2874.967741935484
Devils rock,2024-08-31,2874.967741935484
Devils rock,2024-09-01,2906.766666666667
Devils rock,2024-09-02,2906.766666666667
Devils rock,2024-09-03,2906.766666666667
Devils rock,2024-09-04,2906.766666666667
Devils rock,2024-09-05,2906.766666666667
Devils rock,2024-09-06,2906.766666666667
Devils rock,2024-09-07,2906.766666666667
Devils rock,2024-09-08,2906.766666666667
Devils rock,2024-09-09,2906.766666666667
Devils rock,2024-09-10,2906.766666666667
Devils rock,2024-09-11,2906.766666666667
Devils rock,2024-09-12,2906.766666666667
Devils rock,2024-09-13,2906.766666666667
Devils rock,2024-09-14,2906.766666666667
Devils rock,2024-09-15,2906.766666666667
Devils rock,2024-09-16,2906.766666666667
Devils rock,2024-09-17,2906.766666666667
Devils rock,2024-09-18,2906.766666666667
Devils rock,2024-09-19,2906.766666666667
Devils rock,2024-09-20,2906.766666666667
Devils rock,2024-09-21,2906.766666666667
Devils rock,2024-09-22,2906.766666666667
Devils rock,2024-09-23,2906.766666666667
Devils rock,2024-09-24,2906.766666666667
Devils rock,2024-09-25,2906.766666666667
Devils rock,2024-09-26,2906.766666666667
Devils rock,2024-09-27,2906.766666666667
Devils rock,2024-09-28,2906.766666666667
Devils rock,2024-09-29,2906.766666666667
Devils rock,2024-09-30,2906.766666666667
Devils rock,2024-10-01,2881.7096774193546
Devils rock,2024-10-02,2881.7096774193546
Devils rock,2024-10-03,2881.7096774193546
Devils rock,2024-10-04,2881.7096774193546
Devils rock,2024-10-05,2881.7096774193546
Devils rock,2024-10-06,2881.7096774193546
Devils rock,2024-10-07,2881.7096774193546
Devils rock,2024-10-08,2881.7096774193546
Devils rock,2024-10-09,2881.7096774193546
Devils rock,2024-10-10,2881.7096774193546
Devils rock,2024-10-11,2881.7096774193546
Devils rock,2024-10-12,2881.7096774193546
Devils rock,2024-10-13,2881.7096774193546
Devils rock,2024-10-14,2881.7096774193546
Devils rock,2024-10-15,2881.7096774193546
Devils rock,2024-10-16,2881.7096774193546
Devils rock,2024-10-17,2881.7096774193546
Devils rock,2024-10-18,2881.7096774193546
Devils rock,2024-10-19,2881.7096774193546
Devils rock,2024-10-20,2881.7096774193546
Devils rock,2024-10-21,2881.7096774193546
Devils rock,2024-10-22,2881.7096774193546
Devils rock,2024-10-23,2881.7096774193546
Devils rock,2024-10-24,2881.7096774193546
Devils rock,2024-10-25,2881.7096774193546
Devils rock,2024-10-26,2881.7096774193546
Devils rock,2024-10-27,2881.7096774193546
Devils rock,2024-10-28,2881.7096774193546
Devils rock,2024-10-29,2881.7096774193546
Devils rock,2024-10-30,2881.7096774193546
Devils rock,2024-10-31,2881.7096774193546
Devils rock,2024-11-01,2970.5
Devils rock,2024-11-02,2970.5
Devils rock,2024-11-03,2970.5
Devils rock,2024-11-04,2970.5
Devils rock,2024-11-05,2970.5
Devils rock,2024-11-06,2970.5
Devils rock,2024-11-07,2970.5
Devils rock,2024-11-08,2970.5
Devils rock,2024-11-09,2970.5
Devils rock,2024-11-10,2970.5
Devils rock,2024-11-11,2970.5
Devils rock,2024-11-12,2970.5
Devils rock,2024-11-13,2970.5
Devils rock,2024-11-14,2970.5
Devils rock,2024-11-15,2970.5
Devils rock,2024-11-16,2970.5
Devils rock,2024-11-17,2970.5
Devils rock,2024-11-18,2970.5
Devils rock,2024-11-19,2970.5
Devils rock,2024-11-20,2970.5
Devils rock,2024-11-21,2970.5
Devils rock,2024-11-22,2970.5
Devils rock,2024-11-23,2970.5
Devils rock,2024-11-24,2970.5
Devils rock,2024-11-25,2970.5
Devils rock,2024-11-26,2970.5
Devils rock,2024-11-27,2970.5
Devils rock,2024-11-28,2970.5
Devils rock,2024-11-29,2970.5
Devils rock,2024-11-30,2970.5
Devils rock,2024-12-01,2891.633333333333
Devils rock,2024-12-02,2891.633333333333
Devils rock,2024-12-03,2891.633333333333
Devils rock,2024-12-04,2891.633333333333
Devils rock,2024-12-05,2891.633333333333
Devils rock,2024-12-06,2891.633333333333
Devils rock,2024-12-07,2891.633333333333
Devils rock,2024-12-08,2891.633333333333
Devils rock,2024-12-09,2891.633333333333
Devils rock,2024-12-10,2891.633333333333
Devils rock,2024-12-11,2891.633333333333
Devils rock,2024-12-12,2891.633333333333
Devils rock,2024-12-13,2891.633333333333
Devils rock,2024-12-14,2891.633333333333
Devils rock,2024-12-15,2891.633333333333
Devils rock,2024-12-16,2891.633333333333
Devils rock,2024-12-17,2891.633333333333
Devils rock,2024-12-18,2891.633333333333
Devils rock,2024-12-19,2891.633333333333
Devils rock,2024-12-20,2891.633333333333
Devils rock,2024-12-21,2891.633333333333
Devils rock,2024-12-22,2891.633333333333
Devils rock,2024-12-23,2891.633333333333
Devils rock,2024-12-24,2891.633333333333
Devils rock,2024-12-25,2891.633333333333
Devils rock,2024-12-26,2891.633333333333
Devils rock,2024-12-27,2891.633333333333
Devils rock,2024-12-28,2891.633333333333
Devils rock,2024-12-29,2891.633333333333
Devils rock,2024-12-30,2891.633333333333
Devils rock,2024-12-31,2891.633333333333
"Dewata, Galle",2024-01-01,2842.967741935484
"Dewata, Galle",2024-01-02,2842.967741935484
"Dewata, Galle",2024-01-03,2842.967741935484
"Dewata, Galle",2024-01-04,2842.967741935484
"Dewata, Galle",2024-01-05,2842.967741935484
"Dewata, Galle",2024-01-06,2842.967741935484
"Dewata, Galle",2024-01-07,2842.967741935484
"Dewata, Galle",2024-01-08,2842.967741935484
"Dewata, Galle",2024-01-09,2842.967741935484
"Dewata, Galle",2024-01-10,2842.967741935484
"Dewata, Galle",2024-01-11,2842.967741935484
"Dewata, Galle",2024-01-12,2842.967741935484
"Dewata, Galle",2024-01-13,2842.967741935484
"Dewata, Galle",2024-01-14,2842.967741935484
"Dewata, Galle",2024-01-15,2842.967741935484
"Dewata, Galle",2024-01-16,2842.967741935484
"Dewata, Galle",2024-01-17,2842.967741935484
"Dewata, Galle",2024-01-18,2842.967741935484
"Dewata, Galle",2024-01-19,2842.967741935484
"Dewata, Galle",2024-01-20,2842.967741935484
"Dewata, Galle",2024-01-21,2842.967741935484
"Dewata, Galle",2024-01-22,2842.967741935484
"Dewata, Galle",2024-01-23,2842.967741935484
"Dewata, Galle",2024-01-24,2842.967741935484
"Dewata, Galle",2024-01-25,2842.967741935484
"Dewata, Galle",2024-01-26,2842.967741935484
"Dewata, Galle",2024-01-27,2842.967741935484
"Dewata, Galle",2024-01-28,2842.967741935484
"Dewata, Galle",2024-01-29,2842.967741935484
"Dewata, Galle",2024-01-30,2842.967741935484
"Dewata, Galle",2024-01-31,2842.967741935484
"Dewata, Galle",2024-02-01,2914.206896551724
"Dewata, Galle",2024-02-02,2914.206896551724
"Dewata, Galle",2024-02-03,2914.206896551724
"Dewata, Galle",2024-02-04,2914.206896551724
"Dewata, Galle",2024-02-05,2914.206896551724
"Dewata, Galle",2024-02-06,2914.206896551724
"Dewata, Galle",2024-02-07,2914.206896551724
"Dewata, Galle",2024-02-08,2914.206896551724
"Dewata, Galle",2024-02-09,2914.206896551724
"Dewata, Galle",2024-02-10,2914.206896551724
"Dewata, Galle",2024-02-11,2914.206896551724
"Dewata, Galle",2024-02-12,2914.206896551724
"Dewata, Galle",2024-02-13,2914.206896551724
"Dewata, Galle",2024-02-14,2914.206896551724
"Dewata, Galle",2024-02-15,2914.206896551724
"Dewata, Galle",2024-02-16,2914.206896551724
"Dewata, Galle",2024-02-17,2914.206896551724
"Dewata, Galle",2024-02-18,2914.206896551724
